F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.2701705922171767,0.0,0.0,0.0,1.0392304845413263,0.0,0.0,0.0,0.75,124889.81862597477,-437.7821169649355,-270.6838336279727,-358.1854573033454,34826.17023614925,102.70544959864993,-159.83114914629016,74.12132264701683,-150269.99915824723
0.7999999999999999,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,1.0062305898749055,-177992.55987532096,286.23653213150703,314.88130207463655,400.0276937303318,24317.24707799755,-114.4358017138233,396.0539613481684,-102.99218427435186,-26259.05352338019
0.7999999999999999,0.0,0.0,0.0,1.0062305898749055,0.0,0.0,0.0,1.118033988749895,-181739.90879210565,417.9048375390527,293.2633827596347,525.6357856664672,-31777.28183710692,-154.71214702552638,409.84804032552637,-171.90238346634135,15593.34376961071
0.7999999999999999,0.0,0.0,0.0,1.2298373876248845,0.0,0.0,0.0,1.0062305898749055,-143075.67626130322,35.75954658595887,177.27557138183747,54.97303754787978,93351.91278249506,101.42330016520715,222.97513211062736,82.98270193537886,518.858844143939
1.1547005383792515,0.0,0.0,0.0,1.1547005383792515,0.0,0.0,0.0,0.75,85624.820500302,-403.8751506382938,-281.06717506988866,-403.8751730884343,84266.85422115719,222.1404841216376,-182.5584612146578,144.28448584922992,-148145.5225587101
1.0062305898749055,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.2298373876248845,-2522.768227601873,390.42756789061514,66.55783716608333,310.40802889485593,-145550.4019140938,-128.5007856602129,81.34846640588536,-197.54383836515862,74899.60575098802
0.7999999999999999,0.0,0.0,0.0,1.0062305898749055,0.0,0.0,0.0,1.2298373876248845,-149866.699047505,225.5979687186111,181.6933291836794,283.75446918758496,-4555.2110276083795,9.078656376148434,279.31656298317216,11.096134700153128,73100.9327921248
0.7999999999999999,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,1.2298373876248845,-107702.539851195,-62.18590175888105,53.17829755942401,-86.90740941438337,80123.48427643164,177.3951466453605,81.75084887759903,195.13466345763678,101739.43562861752
1.0062305898749055,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.0062305898749055,-58125.227881272636,881.1830302123253,177.3508781322736,700.5813891259961,-207114.25970696585,-598.8583502046841,177.35087807773738,-753.2369892052449,-49801.93582893296
0.7999999999999999,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,1.118033988749895,-142643.54315064257,99.50639765973678,169.88638692096328,139.06441521437694,51402.68489510455,63.31458280124573,237.42344359628976,63.31458097516587,42843.11162836092
