F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.0540925533894598,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.0540925533894598,26765.65204444741,22.979399394805718,790.3600097240482,19.620164913820435,-65020.444394687685,123.0427203936559,790.3600082553361,144.1093509371524,22508.869762025523
1.1660012107752769,0.0,0.0,0.0,1.1660012107752769,0.0,0.0,0.0,0.85,155784.96510293812,-1116.5146874341344,1428.0118760631904,-1116.5147007036526,154011.5443149768,-245.3395748885502,1041.0024318825608,-178.8494203640117,-9283.664147057714
0.8999999999999999,0.0,0.0,0.0,0.9750356118852503,0.0,0.0,0.0,0.9750356118852503,-133471.32608884704,902.2282191609685,-2125.2107024437755,977.4496041748549,-78988.0193511937,-19.771554164820742,-2302.39568627504,-19.77155424279234,-69104.4684305246
0.8999999999999999,0.0,0.0,0.0,0.8959786703810408,0.0,0.0,0.0,0.8959786703810408,-197514.33306150298,1759.498293883497,-4041.366714370829,1751.636578718033,-199013.88337683157,-86.88506007242836,-4023.309325892967,-86.88509863008589,-173460.36139085385
1.2473501324572729,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.2473501324572729,228460.80649498774,-1363.467557537644,4267.391842330684,-929.1275030168146,50187.62978971133,221.75151442855284,4267.391911921955,325.4138143838327,195821.16045267746
0.9750356118852503,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.9750356118852503,-79346.22812570029,841.8369215645909,-1322.9984249518607,777.0518534661492,-131843.48630036198,-11.343660295051635,-1322.9984249616107,-12.289414199677129,-68959.24723853874
0.8999999999999999,0.0,0.0,0.0,1.1331494948936691,0.0,0.0,0.0,1.1331494948936691,4660.847597212576,-220.42272042371266,480.5247759735266,-277.52432705857854,122059.7550171101,222.89832729741798,605.0071186391558,222.8983313489308,105935.17566530906
1.1331494948936691,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.1331494948936691,123604.14508926551,-699.7410822398159,2484.915720488587,-555.7668929433688,5983.856706049577,221.06459606519851,2484.915720512861,278.3324838814632,105944.56313071564
0.8959786703810408,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.8959786703810408,-201001.54467822274,1759.587773063215,-4092.0785830237196,1767.4851268627322,-195616.800466132,-88.57512813736793,-4092.078601362962,-88.17939941827748,-173474.41446523558
1.2473501324572729,0.0,0.0,0.0,1.2473501324572729,0.0,0.0,0.0,0.85,255388.7441510182,-1586.225807361468,2757.6887738138685,-1586.226491721422,252852.90977718245,-137.10645744114183,1879.2122010924252,-93.43050122356499,69356.46560180282
0.8959786703810408,0.0,0.0,0.0,0.8959786703810408,0.0,0.0,0.0,0.8999999999999999,-201254.43183967585,1776.7282088740276,-4052.3648613579753,1776.728185779737,-199280.92614348256,-68.6639663694185,-4070.5526950614944,-68.9721819215441,-170689.36066996836
0.8999999999999999,0.0,0.0,0.0,1.2122064363978786,0.0,0.0,0.0,1.2122064363978786,81749.35485700867,-566.74020313857,1404.721357428661,-763.3403704946859,213586.55112221336,254.33801331859476,1892.0137331527358,254.33803047241616,185588.93315190327
1.2122064363978786,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.2122064363978786,215941.34488429822,-1302.8064000551467,3909.5812251712377,-967.2656882937264,83104.16385352208,231.3267707648278,3909.581284339638,311.57313551156807,185547.32192649326
0.9750356118852503,0.0,0.0,0.0,0.9750356118852503,0.0,0.0,0.0,0.8999999999999999,-75170.30816133386,599.0327231736615,-1868.254705606287,599.0327231874313,-74683.5963850146,-275.87214288698317,-1724.4798185492282,-254.64190807262364,-111769.63017511027
1.0540925533894598,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.8999999999999999,35241.12005417361,-311.66712196049485,-75.60433232342722,-311.6671242225638,34642.58221252725,-253.6240004142334,-64.55209795432198,-216.5480151385645,-49356.9777202364
0.95,0.0,0.0,0.0,1.0259783520851542,0.0,0.0,0.0,1.0259783520851542,-31251.448585116985,130.96556064229628,-337.8258834257771,141.4398214208884,12691.21010089401,58.663058010612396,-364.84425599530954,58.66305834573804,10968.892672647742
1.0259783520851542,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0259783520851542,13039.972933189145,16.455069695538175,387.77211188706315,15.236497388551479,-30577.914388181332,62.80354763180379,387.7721118481107,67.82640031287175,11024.07624509911
1.1331494948936691,0.0,0.0,0.0,1.1331494948936691,0.0,0.0,0.0,0.8999999999999999,137456.60732642363,-992.7747009224456,1427.8590828212207,-992.7747086577131,135975.9812171497,-148.54622837219168,1134.072054088592,-117.98231910694547,18014.06454935135
0.95,0.0,0.0,0.0,0.9490299756787676,0.0,0.0,0.0,0.9490299756787676,-94959.264235705,783.4982021242716,-1771.8887751711482,782.6981891638922,-94820.21227243412,-102.83533077713051,-1770.0795381215685,-102.8353308201964,-82901.04355286119
0.95,0.0,0.0,0.0,1.1029267284915407,0.0,0.0,0.0,1.1029267284915407,36642.57510696281,-352.8844963866114,789.649087100952,-409.69025580123434,110304.92383003564,186.03733801980513,916.7632463817888,186.03733985042416,96007.25122930222
0.95,0.0,0.0,0.0,0.872081599272381,0.0,0.0,0.0,0.872081599272381,-155420.4727118757,1646.7232838092211,-3645.7734553528703,1511.660059759006,-218338.7069328643,-185.86460081217663,-3346.749453618335,-185.86465258825137,-190590.15970998947
1.0259783520851542,0.0,0.0,0.0,1.0259783520851542,0.0,0.0,0.0,0.95,17209.412890346448,-154.63514631080193,-37.98828584163195,-154.63514626166443,16914.2342949586,-123.88234549475044,-35.175080451626826,-114.70829740414082,-23002.28542189398
0.9490299756787676,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.9490299756787676,-95636.01977961045,784.2561938218132,-1782.414254367235,785.05779925152,-94159.49405264892,-102.97870481451464,-1782.4142543771857,-102.87355554430101,-82902.87833309856
0.872081599272381,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.872081599272381,-220975.62215754925,1645.551063903843,-4645.1277955544,1792.5770665025652,-154473.38824070652,-221.89733851052827,-4645.127801727464,-203.6974947712221,-190847.46444318013
1.1029267284915407,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.1029267284915407,111538.55173873507,-666.5697750469283,2117.892464731858,-574.146287295589,37258.649686740035,190.20128994724445,2117.8924647427216,220.81903858401722,96022.9310615138
1.2122064363978786,0.0,0.0,0.0,1.2122064363978786,0.0,0.0,0.0,0.8999999999999999,236970.22886554513,-1489.9847892377722,2733.3055288962405,-1489.9851260371893,234711.61597704593,-62.97543081647809,2029.3367216137265,-46.75594417329264,92466.8640523865
0.9490299756787676,0.0,0.0,0.0,0.9490299756787676,0.0,0.0,0.0,0.95,-95689.91466405231,787.4791937245533,-1775.3889870567114,787.4791937233225,-94875.94474070561,-99.5758155284849,-1777.2036510297426,-99.67759419351653,-82368.71368021757
1.05,0.0,0.0,0.0,0.9759000729485332,0.0,0.0,0.0,0.9759000729485332,28278.800300084506,-132.9856441136838,345.1918449506395,-123.6006666317938,-12187.669329073973,-55.8696309600409,320.83118731393625,-55.86963115857816,-10663.033490695188
0.872081599272381,0.0,0.0,0.0,0.872081599272381,0.0,0.0,0.0,0.95,-225852.75658918478,1985.5609923354632,-3880.1192615046434,1985.5609783832704,-223511.46352215423,157.77264066475132,-4226.7986217505995,171.86921133423922,-138512.93313021676
