F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9845234651179727,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.9842103367262456,-80.62045449198774,-97.89793522578115,-144.0941650707512,-104.40871713990146,34615.1213935872,-39.18133074098823,-144.04833581856653,-36.726353068503755,-67.30091008425669
1.05,0.0,0.0,0.0,0.9842943376619894,0.0,0.0,0.0,0.9842619278188212,35149.56872793025,-197.47614205599476,482.22438981114215,-185.1187128086208,-73.80656772203113,-33.38039710428122,452.03343576834976,-33.379297988505186,-67.07231599318703
0.9696072488123042,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.9691590247273375,-312.6748402145411,-185.38304485295072,-288.1892220386994,-210.31335067681832,65946.78128051737,-74.45185098648692,-288.0559996948023,-65.5960757192807,-267.57979830538073
1.1,0.0,0.0,0.0,0.9691750601331961,0.0,0.0,0.0,0.9692562387468925,66968.94812194981,-389.0038026701196,949.90228685674,-342.738894404418,-285.37944060066366,-62.53183443347859,836.9988343052945,-62.537072132878606,-266.2674774510003
0.9868753788818659,0.0,0.0,0.0,0.9866388071841643,0.0,0.0,0.0,1.05,-130.04216542218418,23.369781075961022,259.64990226734284,23.364178921015863,-122.45416059121875,112.41821702437748,276.2581813416023,119.63762930881907,28822.77038814094
0.9741286946151815,0.0,0.0,0.0,0.9736753775490391,0.0,0.0,0.0,1.1,-518.4349383943339,50.126238167659004,488.28375495645406,50.10291159967094,-489.92828759316006,208.59189626444888,551.3769724895216,235.65460438004467,54533.33635866851
0.9552367687827505,0.0,0.0,0.0,1.1500000000000001,0.0,0.0,0.0,0.9548030011379713,-683.1055648580077,-263.44242337129987,-431.05481488986067,-317.15570084583095,94638.07862026927,-105.82558484655729,-430.85907532252185,-87.86311826841042,-597.7919278458702
0.9413967396269456,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.9411009611219872,-1181.1879815015734,-332.969563563089,-571.8185938379168,-424.4368601000738,121168.79088483728,-133.4687659436903,-571.6389335080297,-104.67298659114304,-1054.8703024641572
1.25,0.0,0.0,0.0,0.9271792329907398,0.0,0.0,0.0,0.9281794593095971,148178.30004694167,-923.9577307508421,2267.4981949032244,-685.3395360907477,-1632.965830681085,-134.63650153132667,1683.7161988246303,-134.781745263627,-1622.1160689252413
0.9617499988093066,0.0,0.0,0.0,0.9610960683091747,0.0,0.0,0.0,1.1500000000000001,-1157.7156559384787,80.29561838921099,690.8429247451329,80.24102233622743,-1097.496431519948,289.9345190503777,826.0664044091428,346.9212994435794,77753.36654603515
0.9497304295369724,0.0,0.0,0.0,0.9488896944681382,0.0,0.0,0.0,1.2000000000000002,-2036.8558155443534,113.92401972479824,871.0233523232955,113.82317014097177,-1936.3097636765374,357.985539115773,1100.552314931665,452.7213747217825,98952.55720909088
1.2000000000000002,0.0,0.0,0.0,0.9406346010096026,0.0,0.0,0.0,0.9412564305844636,123054.95521858966,-752.340216682203,1842.1038188586754,-589.731032951944,-1073.6956168236832,-112.38520449260338,1444.9100544207806,-112.459499488616,-1046.9402427086925
1.1500000000000001,0.0,0.0,0.0,0.9546273366753887,0.0,0.0,0.0,0.9549354767868199,96108.71898192458,-574.0261435747482,1403.075350717016,-476.5052596720024,-622.0230491685162,-88.57002976338563,1165.083851308533,-88.59861890785298,-594.0529135878621
1.35,0.0,0.0,0.0,0.9018072269476225,0.0,0.0,0.0,0.9036878611386598,194051.04390344466,-1247.6813301572977,3079.5629890737914,-833.4578077507252,-3056.7887016006935,-176.08770779960764,2061.454585805823,-176.45492215985624,-3133.2711324697293
0.928071467445954,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.9280135847436416,-1798.6155612162256,-394.7767878728736,-709.8804552015524,-531.7165780337131,145904.35758460787,-157.66317989219155,-709.8361808105027,-117.05085820306675,-1636.3907717359327
0.915244890281533,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.915503574511007,-2529.463222755169,-449.59998481938186,-844.8412270571088,-638.605018691147,169129.07193270227,-178.76574194442355,-845.0800124403047,-125.8928275001651,-2340.914229571085
0.9029006381622163,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.903535663369925,-3370.0306586421643,-498.1033799940521,-976.4473541667872,-744.7547765174579,191068.88116484747,-197.17377818412325,-977.1341060170902,-131.965585533885,-3168.0946876384064
1.3,0.0,0.0,0.0,0.9142429882789587,0.0,0.0,0.0,0.9156679568050989,171767.2406723877,-1089.0091852416135,2679.8048790388298,-765.8607782912626,-2294.8694857873943,-155.77657649897438,1887.54727555834,-156.01937488130633,-2317.7629396639113
0.926735508799325,0.0,0.0,0.0,0.9255573302799918,0.0,0.0,0.0,1.3,-4466.777492733017,191.6180210595606,1175.1147791745457,191.37441300290973,-4267.466611820932,460.37861897982117,1648.419854879772,646.6289932496475,136652.55856495144
0.9157436311668545,0.0,0.0,0.0,0.9144135507808511,0.0,0.0,0.0,1.35,-5995.376621162195,235.65211387694353,1303.1912515887166,235.3098387642166,-5741.029011242738,497.5704091218326,1921.1798256276409,734.5910958349973,153659.9577462655
0.9380616569935839,0.0,0.0,0.0,0.9370464674172244,0.0,0.0,0.0,1.25,-3143.772083952556,151.0328153262426,1031.6852787768478,150.86936451395943,-2996.258122929485,414.30088027796825,1374.756753840838,552.6685371056083,118491.63717665918
0.8910220464191684,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,0.8920766578062583,-4318.76848138334,-540.884595007841,-1104.5515499175165,-849.8537562052112,211907.2946906,-213.30128541074384,-1105.8588942720705,-135.91506985356824,-4118.685005330138
1.4000000000000001,0.0,0.0,0.0,0.8898530940401052,0.0,0.0,0.0,0.8922073119733511,215215.86793096692,-1400.1805168508276,3467.297839861314,-889.9678322388395,-3918.3229815799955,-195.71206881190227,2209.6774896526144,-196.22984962902117,-4069.329578705086
0.9050772259555557,0.0,0.0,0.0,0.9036063624053596,0.0,0.0,0.0,1.4000000000000001,-7720.8679727587405,283.094240070576,1417.512397143042,282.6341765676498,-7409.680317412234,527.0416769442347,2192.6497530694633,816.5705537506391,169696.40596751546
1.4500000000000002,0.0,0.0,0.0,0.8783616815022562,0.0,0.0,0.0,0.8811963660313142,235416.2237654751,-1546.7066249871975,3843.510722029831,-936.943332354794,-4881.29427262016,-214.67108456720592,2335.784607624192,-215.3638798189501,-5128.07419798735
1.0160495113857966,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.016571887521092,-86.06377566165465,109.44016192001325,142.4081222574108,102.32587355138756,-38777.77391686629,42.91917121589001,142.48133778845315,45.92676094081888,-67.68778377742903
0.95,0.0,0.0,0.0,1.016304032265439,0.0,0.0,0.0,1.0165232459355928,-39368.851487793974,202.34772715458513,-496.3845804149498,216.47032739678883,-79.49106666162687,38.85011097351801,-531.1436472797634,38.85849082358485,-67.7442026702163
1.023536477548804,0.0,0.0,0.0,0.9272727272727272,0.0,0.0,0.0,1.0243746288330955,-184.92244158314668,163.37117651377528,205.99610840349268,148.00609428837745,-58094.65133243074,63.560268013879224,206.16479404059808,70.21615544193611,-143.14733980920855
0.8947267104465462,0.0,0.0,0.0,0.8931267170978294,0.0,0.0,0.0,1.4500000000000002,-9637.159266826053,333.8682294027667,1519.457078351244,333.27119017261884,-9268.461927933367,549.786044347242,2462.442148966001,892.5830445359759,184913.6643957276
1.5,0.0,0.0,0.0,0.8673141476220845,0.0,0.0,0.0,0.8706268019646999,254783.28559067412,-1687.4278931967497,4208.663004266487,-975.6867232411063,-5949.920354991199,-232.87955445475518,2442.783207967773,-233.76902393877828,-6313.307139277933
0.9272727272727272,0.0,0.0,0.0,1.0239146321334371,0.0,0.0,0.0,1.024308645590874,-58976.32060470791,295.4896139294102,-726.438273822196,326.2860326278079,-171.12690157261798,58.64928694438757,-802.4575537260783,58.67185582620727,-143.37532458126623
0.8795923808900518,0.0,0.0,0.0,1.4500000000000002,0.0,0.0,0.0,0.8810953205606324,-5376.11372184691,-578.4801807460663,-1229.0847918865848,-953.6192903729099,231796.73546797494,-227.56427378432332,-1231.1849013604406,-138.27987362630682,-5194.598089250923
1.0311434929182746,0.0,0.0,0.0,0.9045454545454545,0.0,0.0,0.0,1.0323511609152973,-323.58214838008587,220.15179402795667,268.521013449528,193.12278646537314,-78663.03635156374,84.82552507871009,268.83550336940135,96.81075599927748,-246.2756988518524
1.0135144844034842,0.0,0.0,0.0,1.0137765920462651,0.0,0.0,0.0,0.95,-128.44622338209243,-19.75117010287956,-296.80722226185367,-19.756278004856,-119.8475887067333,-129.72421972063736,-278.20703649313464,-121.5632810044021,-32772.04044414791
0.8818181818181818,0.0,0.0,0.0,1.0395083331572121,0.0,0.0,0.0,1.0404219476656,-102162.65374909087,482.78331720810337,-1193.9360089363076,569.1165046203764,-468.17603246587294,102.79458871389123,-1408.677268645513,102.88493395179476,-377.8425235544526
1.019789755191797,0.0,0.0,0.0,1.0201815235057063,0.0,0.0,0.0,0.9272727272727272,-269.60645228489904,-27.382169668686732,-446.119986161335,-27.39268896091086,-250.85497766984247,-194.5886067769467,-405.6472367491981,-176.86725738985737,-49268.19234606486
0.9045454545454545,0.0,0.0,0.0,1.0316498029819714,0.0,0.0,0.0,1.0322732104048993,-79850.45753688808,389.0599713604281,-959.0307193833312,443.7296553591675,-300.0213664564107,79.93317580075873,-1094.452152293707,79.98147798139227,-246.85547970648346
1.0261491510617726,0.0,0.0,0.0,1.026678338231115,0.0,0.0,0.0,0.9045454545454545,-459.63915968509684,-34.07554614936079,-605.8233402058728,-34.0931189766589,-426.32732828936855,-263.20592129956424,-534.0303094084826,-231.89514267068375,-66942.9548827727
1.0388697973173717,0.0,0.0,0.0,0.8818181818181818,0.0,0.0,0.0,1.0405043861919987,-503.910482971996,280.0083014984765,329.6889596668228,237.67791879117112,-100653.34392758828,106.62627407976171,330.2077021569276,125.81403757692543,-376.6270394683881
1.55,0.0,0.0,0.0,0.8566919319559728,0.0,0.0,0.0,0.8604719629597818,273431.0992113992,-1822.4573619886778,4563.167275556572,-1007.2803344190014,-7130.945832601712,-250.16058643607468,2533.2112922012857,-251.26438435617212,-7630.74185510591
1.0325933194727444,0.0,0.0,0.0,1.033268624758434,0.0,0.0,0.0,0.8818181818181818,-695.3267922045377,-39.74096125568702,-777.1140748798731,-39.766951430800745,-642.650167695589,-335.63759463503067,-663.6429925053136,-286.44180841171516,-85950.05523012138
1.6,0.0,0.0,0.0,0.8464768495883009,0.0,0.0,0.0,0.8507066894223995,291461.24400577205,-1951.8344103770403,4907.39017361809,-1032.6141516337393,-8433.97307166807,-266.26308326795214,2609.2185301891764,-267.5935983275243,-9088.316677727431
0.8685948312507803,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.8705622521097592,-6544.755945726421,-611.3697177035956,-1350.0414209267021,-1055.7909666982794,250866.6980434023,-240.36964890836265,-1353.0993480020802,-139.50449526166258,-6399.1608576492235
0.8846817518518878,0.0,0.0,0.0,0.8829651243946331,0.0,0.0,0.0,1.5,-11741.294982768479,387.82930029298086,1610.228002418498,387.07676027026116,-11315.205065681595,566.647453051637,2730.181784095415,962.6327881982468,199441.1946808049
0.8749315202556093,0.0,0.0,0.0,0.8731116185722304,0.0,0.0,0.0,1.55,-14033.769309256291,444.7491972699783,1690.8899697962179,443.8240965115809,-13550.932274679953,578.3377015061423,2995.5252411277133,1026.6997005515655,213392.4826373866
